proverb_id,kikuyu_text,expert_translation,expert_cultural_meaning,openai_translation,openai_reasoning,openai_confidence,openai_time,cohere_translation,cohere_reasoning,cohere_confidence,cohere_time,nllb_translation,nllb_confidence,nllb_time,google_translation,google_time,timestamp
MW_011,Gitonga kigiragio iganjo gikaarima,The rich man cannot be prevented from cultivating the “iganjo”he wants.,Might is right.,A wise person knows how to make a good decision.,"The proverb emphasizes the importance of wisdom and discernment in decision-making. 'Gitonga' refers to wisdom or a wise person, while 'gikiragio' suggests the ability to make choices or decisions. The phrase 'iganjo gikaarima' implies that good decisions lead to positive outcomes. Therefore, the translation captures the essence of the original proverb, focusing on the value of wisdom in making choices.",0.8,3.212313175201416,A patient person will always win in the end.,"The Kikuyu proverb 'Gitonga kigiragio iganjo gikaarima' can be broken down as follows: 'Gitonga' means 'patient person', 'kigiragio' translates to 'will always', and 'iganjo gikaarima' means 'win in the end'. The proverb emphasizes the virtue of patience and its reward in eventual success.",0.95,2.1714649200439453,The rich are not allowed to go to the fields,0.85,4.545801401138306,Gitonga Kigiragio Iganjo Gikaarima,2.144148826599121,2025-10-07T01:14:06.663450
MW_012,Gitonga kiriaga munyuko.,A wealthy man eats only a dying goat (very thin with tough meat)/undesirable food.,Relentless quest for wealth can often be meaningless.,A wise person knows how to navigate challenges.,"The proverb emphasizes the importance of wisdom and the ability to handle difficulties effectively. 'Gitonga' refers to wisdom or intelligence, while 'munyuko' implies navigating or overcoming obstacles. Therefore, the translation captures the essence of the original meaning.",0.8,2.936613082885742,A patient person will always get what they want.,The Kikuyu proverb 'Gitonga kiriaga munyuko' literally translates to 'Patience is a virtue that bears fruits'. The saying emphasizes the importance of patience and perseverance in achieving one's goals. It suggests that someone who is patient and willing to wait will eventually obtain what they desire.,0.9,1.8530220985412598,Wealth is a commodity.,0.85,1.4300282001495361,Gitonga Kiriaga Municipality.,0.9417717456817627,2025-10-07T01:14:13.826068
MW_013,"Gukiaga na gutonga ititiganaga. GJW G 59, Ba 73) WM",Poverty and riches do not leave each other.,"When prosperity comes, do not use all of it.",A person who does not climb will not reach the top.,"This proverb emphasizes the importance of effort and taking initiative in order to achieve success. It suggests that without taking the necessary steps or making an effort, one cannot expect to attain their goals or reach a higher position. The metaphor of climbing implies that progress requires action.",0.9,2.5724868774414062,A person who cannot see the stars will see the moon.,"The Kikuyu proverb 'Gukiaga na gutonga ititiganaga' translates literally to 'the blind person and the one with poor eyesight will share a blanket.' However, the spirit of the proverb is not about literal blindness but about recognizing what is within your reach and making the best of it. The English translation captures this idea by suggesting that someone who cannot attain the highest goal (the stars) should still aim for something more achievable (the moon).",0.85,2.3944101333618164,The rich and the poor are not separate.,0.85,1.5343427658081055,"He snorted in tiganga. GJW G 59, ba 73) wm",0.44580507278442383,2025-10-07T01:14:20.774247
MW_014,Gutiri kiega kiumaga heega.,"There is nothing that is of worth, that is obtained from the comfort corner.",Nothing of value is given on a silver platter.,There is no path that does not have its challenges.,"This translation captures the essence of the proverb, which suggests that every journey or endeavor will encounter difficulties. The phrase 'gutiri kiega' implies the absence of an easy way, while 'kiumaga heega' refers to the challenges faced along the way. Thus, the translation conveys the idea that obstacles are a natural part of any process.",0.85,2.3193202018737793,A person who doesn't listen to advice will face the consequences.,"The Kikuyu proverb 'Gutiri kiega kiumaga heega' literally translates to 'An ear that doesn't listen, will feel it.' The saying emphasizes the importance of heeding advice.  It warns that ignoring wise counsel will inevitably lead to negative outcomes, which the person will then have to experience firsthand.",0.9,1.9267578125,The good will be rewarded.,0.85,4.932711124420166,Gutiri Kiega with fiber.,0.9255433082580566,2025-10-07T01:14:30.879679
MW_015,"Gutiri mburi itangiracio, tiga inawathe.","Any goat can serve as brideswealth, unless it has a defect.",The value of a wife is very great and can only be symbolized by the best choice of the present given to the in-law.,There is no goat that does not have a beginning; do not underestimate them.,"The proverb suggests that every individual or thing has a starting point, and it encourages respect for all, regardless of their current status. The imagery of a goat implies that even humble beginnings should not be dismissed. The phrase 'do not underestimate them' captures the essence of recognizing potential in all beings, which aligns with the original Kikuyu meaning.",0.9,3.29461407661438,"Don't judge a person by their appearance, get to know them first.","The proverb literally translates to 'Look at the back of what you are admiring, it might disappoint you.' This metaphorically conveys the idea that one should not form opinions based solely on outward appearances, as there may be hidden flaws or negative aspects. The English translation aims to capture this underlying meaning by advising against judging someone solely on their looks or first impressions.",0.85,2.107775926589966,"If you do not know the beginning of the things, keep them.",0.85,1.7615280151367188,"Gutiri Mburi Itangiracio, three inwathe.",1.030395269393921,2025-10-07T01:14:39.075177
MW_016,Gutiri munini mukia.,No young person can be considered poor.,"“Do what you can, with what you have, where you are.” — Theodore Roosevelt",There is no one who is not a fool.,"This proverb suggests that everyone has their moments of foolishness or ignorance, emphasizing the universal nature of human fallibility. The phrase 'gutiri munini' implies that there is no person (or no one) who is exempt from making mistakes or acting foolishly, while 'mukia' refers to the concept of foolishness or folly.",0.9,2.245166063308716,A patient person will always succeed.,"The Kikuyu proverb 'Gutiri munini mukia' literally translates to 'The patient one eats (or attains) the fruit.' The core idea is that patience leads to eventual success or reward, much like how one would eventually enjoy the fruit after waiting for it to ripen.",0.9,1.7406928539276123,The size of the tail.,0.85,1.5350289344787598,Big guts in the way.,0.9934437274932861,2025-10-07T01:14:45.590437
MW_017,Gutiri uthuire tiga akiaga.,"A man is poor not because he scorns possessions, but because he possesses nothing.",Having nothing is a bitter reality.,There is no one who does not have a flaw.,"The proverb conveys the idea that everyone has imperfections or weaknesses, suggesting a universal truth about human nature. The phrase 'Gutiri uthuire' implies the absence of perfection, while 'tiga akiaga' emphasizes that this applies to all individuals. Thus, the translation captures the essence of the original meaning.",0.9,1.6900160312652588,A patient person will always succeed.,"The Kikuyu proverb 'Gutiri uthuire tiga akiaga' literally translates to 'Patience is a virtue that always bears fruit.' The saying emphasizes the importance of patience and perseverance, suggesting that someone who is patient and persistent will eventually achieve their goals.",0.9,1.8641409873962402,The man was not able to get up and walk.,0.85,2.0304970741271973,Guti Uthuire Tiga leaving.,0.3800220489501953,2025-10-07T01:14:51.556180
MW_018,Guthiina ti kuriita,To be poor does not connote being foolish.,“People take different roads seeking fulfillment and happiness. Just because they're not on your road doesn't mean they've gotten lost. DalaiLama,A thief does not steal from a poor person.,"The proverb implies that those who engage in wrongdoing, like stealing, typically target those who have something to lose rather than those who are already impoverished. It reflects a social commentary on the nature of crime and the dynamics of power and wealth. The essence of the proverb highlights the idea that opportunistic behavior is often directed towards the more affluent rather than the less fortunate.",0.8,3.815509080886841,A patient person will always succeed.,The Kikuyu proverb 'Guthiina ti kuriita' literally translates to 'Patience is a virtue that bears fruit'. The saying emphasizes the importance of patience and perseverance in achieving success. It suggests that someone who is patient and willing to wait will eventually attain their goals.,0.95,1.7159450054168701,Fear is not a curse,0.85,1.6364328861236572,Gunininina to make it,2.255603075027466,2025-10-07T01:15:00.983982
MW_019,Guthinga kurugite gutonga.,Virtue is better than riches.,Virtue is the only true nobility.,A single thread cannot weave a cloth.,"This Kikuyu proverb emphasizes the importance of collaboration and community. Just as a single thread is insufficient to create a complete piece of cloth, individuals need to work together to achieve a common goal. The metaphor highlights the value of unity and teamwork in accomplishing tasks that are beyond the capability of one person alone.",0.9,2.129434108734131,A person who does not listen will not learn.,"The Kikuyu proverb 'Guthinga kurugite gutonga' can be broken down as follows: 'Guthinga' means 'to listen' or 'to hear', 'kurugite' is a form of the verb 'to fail' or 'to not do something', and 'gutonga' means 'to learn' or 'to acquire knowledge'. Therefore, the proverb emphasizes the importance of listening in order to gain knowledge and understanding. The English translation captures this essence by stating that one who does not listen will not learn.",0.9,2.578019142150879,The rich are the poor.,0.85,1.4345662593841553,Guthingi Kurugite Kutonga.,1.0253360271453857,2025-10-07T01:15:08.152305
MW_020,Gutiri mbura itari gitonga kiayo.,There is no rain that does not bring wealth to someone.,Everyone has their chance in life.,There is no rain that does not bring its own blessings.,"This proverb suggests that every challenge or difficult situation (represented by rain) has its own positive outcomes or benefits (blessings). It emphasizes the idea that hardship can lead to growth or good results, which is a common theme in many cultures. The translation captures the essence of the original Kikuyu meaning while making it relatable in English.",0.9,3.9123027324676514,A wise person learns from the mistakes of others.,The Kikuyu proverb 'Gutiri mbura itari gitonga kiayo' literally translates to 'A person who sees a cloud that is about to rain becomes wise.'  The imagery here is of someone observing a cloud (a potential danger) and learning from it to prepare themselves. This aligns with the idea of learning from others' mistakes (the 'rain' representing negative consequences) to avoid making the same mistakes oneself.,0.9,2.2060422897338867,Let it rain without its riches.,0.85,1.4813508987426758,Baku I miss it's not about it.,0.9542038440704346,2025-10-07T01:15:16.707250
MW_021,Gutiri ngia itari muthenya wayo.,Every poor person has his day.,"No situation is permanent. ""That some achieve great success, is proof to all that others can achieve it as well."" Abraham Lincoln",There is no path that does not lead to your home.,"This proverb suggests that no matter the journey or the challenges faced, there will always be a way back to one's roots or destination. It emphasizes the idea of perseverance and the inevitability of returning to one's origins, which is a common theme in many cultures.",0.9,2.162374973297119,A person who cannot see the stars will not know the way home.,"The Kikuyu proverb 'Gutiri ngia itari muthenya wayo' literally translates to 'A person who doesn't see the stars will not know the way home.' This proverb emphasizes the importance of guidance and looking to the sky (metaphorically or literally) for direction. It suggests that without such guidance or perspective, one may lose their way.",0.95,2.0480029582977295,The day of the game is not yet.,0.85,1.7397871017456055,Gutija is not its own layer.,0.41881799697875977,2025-10-07T01:15:23.108963
MW_022,Gutiri uriragio ni utonga no ukia.,"Nobody grumbles at being rich, only at being poor.","“Seek not greater wealth, but simpler pleasure; not higher fortune, but deeper felicity.” ― Mahatma Gandhi",There is no success without effort and perseverance.,"The proverb emphasizes the idea that achieving success requires hard work and determination. The phrase 'Gutiri uriragio' suggests that without effort ('uriragio'), one cannot achieve ('utonga') anything worthwhile. The addition of 'no ukia' reinforces the notion that perseverance is also essential in the journey towards success.",0.9,6.032228708267212,A borrowed cow does not give milk.,"The Kikuyu proverb 'Gutiri uriragio ni utonga no ukia' translates to 'A borrowed cow does not give milk.' This proverb metaphorically conveys the idea that something borrowed or temporary cannot be expected to provide the same benefits or advantages as something owned or permanent. The cow, a symbol of wealth and sustenance in Kikuyu culture, cannot fulfill its typical role of providing milk when it is only borrowed. Similarly, in broader contexts, relying on temporary solutions or resources may not yield the desired outcomes.",0.95,2.471998929977417,The people of the land were very proud of him.,0.85,1.9298560619354248,Gutiri urragio of the brain.,0.437697172164917,2025-10-07T01:15:33.981952
MW_023,Gwa gitonga gucokagirirwo ni mambura.,The home of a rich man is revisited during a ceremony (especially burial).,Show hospitality to one another without grumbling.,What is meant to be will happen.,"The proverb suggests that certain events or outcomes are destined to occur regardless of human intervention, similar to how rain falls when the time is right. This reflects a belief in fate or inevitability, which aligns with the essence of the original Kikuyu phrase.",0.85,2.6375980377197266,A patient person will always get what they want.,"The Kikuyu proverb 'Gwa gitonga gucokagirirwo ni mambura' literally translates to 'The one who waits for the ripe fruit is the one who gets it'. This proverb emphasizes the virtue of patience and the idea that if you wait for the right time, you will achieve your goals or obtain what you desire. The English translation captures this meaning by expressing the idea that patience leads to success or the desired outcome.",0.9,2.147089719772339,The rich are repaid by rain.,0.85,1.5093438625335693,A sheep gacoriter of gacoculs.,1.1367368698120117,2025-10-07T01:15:41.413755
MW_024,Haro ni ya muka uri thiiri,Quarrelling is the hallmark of the woman who has debts.,"Debts cause unhappiness. “Debt can turn a free, happy person into a bitter human being.”-Michael Mihalik",The truth belongs to the woman who speaks it.,"This Kikuyu proverb emphasizes the importance of a woman's voice and perspective in conveying truth. It suggests that the insights and experiences of women are valuable and should be acknowledged. The phrase 'Haro ni ya muka' translates to 'the truth is of the woman,' indicating ownership and authority over the truth expressed by women. The latter part 'uri thiiri' reinforces the idea that this truth is significant and should be recognized.",0.9,2.747331142425537,A person who does not listen to advice will face the consequences.,The Kikuyu proverb 'Haro ni ya muka uri thiiri' literally translates to 'The ear that does not listen to advice is like a ripe banana that falls into the fire.' The metaphor here compares the fate of someone who ignores advice to a ripe banana that gets burned. This implies that ignoring wise counsel will lead to negative outcomes or 'consequences'.,0.95,2.063170909881592,Haro is a woman who is a witch,0.85,1.6061279773712158,Haro is the wolf that the term,0.3291199207305908,2025-10-07T01:15:48.160718
MW_025,Hinya nduri indo,Strength has no wealth.,"“Strive not to be a success, but rather to be of value.” Albert Einstein",A wise person knows their limits,"The Kikuyu proverb 'Hinya nduri indo' emphasizes the importance of self-awareness and understanding one's own capabilities and limitations. The word 'Hinya' refers to wisdom or knowledge, while 'nduri' implies knowing or recognizing, and 'indo' relates to things or limits. Thus, the translation captures the essence of the proverb, which is about wisdom in recognizing one's boundaries.",0.85,2.38216495513916,A patient person eats the best food.,"The Kikuyu proverb 'Hinya nduri indo' literally translates to 'Patience bears the best fruit'. However, in English, the equivalent proverb is often expressed as 'A patient person eats the best food'. This translation captures the essence of the Kikuyu proverb, which emphasizes the rewards of patience and perseverance.",0.95,1.7416191101074219,Power is not a thing,0.85,1.4316039085388184,Hitya a lot of the ice,0.9193799495697021,2025-10-07T01:15:54.636481
MW_026,Indo ciene inoragia mundu itina rimwe. W,Other people’s property fattens only one buttock.,"Self reliance is the best choice in life ""The only prosperity the people can afford to be satisfied with is the kind that lasts""- Henry Ford",A single hand cannot lift a heavy load.,"This translation captures the essence of the Kikuyu proverb, which emphasizes the importance of collaboration and teamwork. The phrase suggests that some tasks are too challenging to accomplish alone, and it highlights the value of community support. The metaphor of lifting a heavy load effectively conveys the idea that collective effort is necessary for success.",0.9,2.463513135910034,A person who is not contented with what they have will always be poor.,The Kikuyu proverb 'Indo ciene inoragia mundu itina rimwe' literally translates to 'A person who eats and is not satisfied has many poverty'. The proverb highlights the idea that someone who is never content with what they have will perpetually struggle financially. The English translation aims to convey this meaning by emphasizing the concept of dissatisfaction leading to ongoing poverty.,0.9,2.0562968254089355,The real things are all the same.,0.85,1.6258299350738525,Indo Ciene Inoragia Mundu Kitina one. W,1.6302809715270996,2025-10-07T01:16:02.413408
MW_027,Indo ciene iri mutino.,Stolen goods bring misfortune.,Ill gotten goods seldom prosper.,What is hidden is revealed in the morning.,"This translation captures the essence of the proverb, which suggests that truths or secrets will eventually come to light, similar to how daylight reveals what was obscured by darkness. The phrase 'iri mutino' directly translates to 'in the morning,' indicating a time of revelation or clarity.",0.85,1.9065980911254883,A patient person will always succeed.,The Kikuyu proverb 'Indo ciene iri mutino' literally translates to 'Patience is a virtue that always bears fruit'. The saying emphasizes the importance of patience and perseverance in achieving success. The English translation captures this meaning by stating that a patient person will ultimately achieve their goals.,0.95,1.6990129947662354,The things are in the child.,0.85,1.3988869190216064,"In the past, it is so small.",1.4557371139526367,2025-10-07T01:16:08.874518
MW_028,Indo ciene itiri ndokeirwo nuu!,,"When you court trouble, you get it. “If you rattle the snake, it will bite you” The late John Michuki (Minister Internal Security, Kenya)",A child does not choose their own parents!,"This proverb emphasizes the idea that individuals do not have control over their origins or the circumstances of their birth, highlighting the importance of accepting one's background and the role of family in shaping identity. It reflects a common sentiment found in various cultures about the inevitability of one's lineage.",0.9,2.8654680252075195,A person who is not contented with what they have will always be poor.,The Kikuyu proverb 'Indo ciene itiri ndokeirwo nuu' literally translates to 'A person who is not satisfied with what he/she has will always lack'. The proverb emphasizes the idea that being ungrateful and constantly desiring more can lead to a state of perpetual poverty or lack. It encourages contentment and gratitude for what one has.,0.95,1.945565938949585,The things that are not given to me!,0.85,1.5562150478363037,Inddo where it is right!,1.6184780597686768,2025-10-07T01:16:16.861247
MW_029,Indo ni kurimithanio,Wealth comes by cultivating together.,There is strength in unity.,What is yours is what you cultivate.,"This translation captures the essence of the Kikuyu proverb, which emphasizes the importance of personal effort and responsibility in achieving one's possessions or success. The word 'indo' refers to what belongs to someone, while 'kurimithanio' relates to cultivation or nurturing, suggesting that one must actively work for what they own.",0.9,2.5015060901641846,A patient person eats the best part of the banana.,"The Kikuyu proverb 'Indo ni kurimithanio' literally translates to 'Patience is like a banana'. In Kikuyu culture, bananas are often harvested when they are still green and slightly unripe. They are then left to ripen, with the best, sweetest part of the banana developing at the tip. This proverb highlights the reward of patience, implying that those who are patient will eventually get the best outcome, just as one would get the sweetest part of the banana by waiting for it to ripen.",0.9,2.3109729290008545,Things are getting better,0.85,1.3253891468048096,Have you too,1.396698236465454,2025-10-07T01:16:24.396727
MW_030,Indo ni mwene.,Wealth is all about the owner.,"“If your cornfield is far from your house, the birds will eat your corn”- Congo",The child belongs to the mother.,"This proverb emphasizes the idea that a child is primarily tied to their mother, reflecting the strong maternal bond and the role of mothers in nurturing and raising children. It underscores the cultural significance of motherhood in Kikuyu society.",0.9,2.4805397987365723,A home is its owner.,"The Kikuyu proverb 'Indo ni mwene' literally translates to 'Home is owner'. In Kikuyu culture, this proverb emphasizes the importance of ownership and the role of the owner in defining the home. It suggests that the character and actions of the owner shape the environment and atmosphere of the home. The English translation aims to capture this essence by stating that the home reflects its owner's nature and stewardship.",0.9,2.679835319519043,The property is his.,0.85,1.432502031326294,The India was mene.,1.5378990173339844,2025-10-07T01:16:32.528391
